timestamp,theta
1.53,-0.01884058054247028
1.54,-0.02629620874154296
1.55,-0.03368349640481361
1.56,-0.04100155146172589
1.57,-0.04824950353596366
1.58,-0.05542650400298445
1.59,-0.06253172603848114
1.6,-0.06956436465800801
1.61,-0.0765236367479473
1.62,-0.08340878104711685
1.6300000000000001,-0.09021905815557121
1.6400000000000001,-0.09695375059998904
1.6500000000000001,-0.10361216279484296
1.6600000000000001,-0.11019362102796931
1.67,-0.11669747343824631
1.68,-0.12312308998551236
1.69,-0.12946986241295594
1.7,-0.13573720416262858
1.71,-0.1419245503314469
1.72,-0.1480313576522306
1.73,-0.1540571044000082
1.74,-0.16000129031648083
1.75,-0.1658634365280843
1.76,-0.17164308545793347
1.77,-0.17733980073163413
1.78,-0.18295316700836897
1.79,-0.1884827899076154
1.8,-0.19392829594571032
1.81,-0.19928933238146634
1.82,-0.20456556709110355
1.83,-0.2097566884384359
1.84,-0.21486240514061286
1.85,-0.21988244612849925
1.86,-0.22481656031561148
1.87,-0.2296645165093777
1.8800000000000001,-0.23442610329876648
1.8900000000000001,-0.23910112886011925
1.9000000000000001,-0.24368942079483383
1.9100000000000001,-0.24819082596384448
1.92,-0.25260521031917954
1.93,-0.2569324587304843
1.94,-0.26117247472507965
1.95,-0.2653251803812598
1.96,-0.26939051616959536
1.97,-0.27336844073960337
1.98,-0.27725893073241753
1.99,-0.28106198059164084
2.0,-0.28477760237262406
2.0100000000000002,-0.2884058255466833
2.02,-0.2919466967276812
2.0300000000000002,-0.29540027955237136
2.04,-0.2987666544901084
2.05,-0.30204591862061236
2.06,-0.30523818543224107
2.07,-0.3083435846195509
2.08,-0.3113622618803367
2.09,-0.31429437870841964
2.1,-0.31714011213356713
2.11,-0.31989965457292396
2.12,-0.3225732136233341
2.13,-0.32516101184131785
2.14,-0.32766328653482907
2.15,-0.3300802895549334
2.16,-0.33241228708752407
2.17,-0.3346595594431852
2.18,-0.336822400849815
2.19,-0.33890111924672756
2.2,-0.34089603607628466
2.21,-0.34280748607712896
2.22,-0.3446358170780355
2.23,-0.3463813897924666
2.24,-0.34804457760329555
2.25,-0.349625766340567
2.2600000000000002,-0.3511253541129324
2.27,-0.35254375108936337
2.2800000000000002,-0.35388137929467234
2.29,-0.3551386724067142
2.3000000000000003,-0.3563160755543658
2.31,-0.35741404511811825
2.32,-0.35843304854348745
2.33,-0.3593735641253963
2.34,-0.3602360808134791
2.35,-0.36102109801759513
2.36,-0.36172912541235436
2.37,-0.3623606827427121
2.38,-0.362916299630578
2.39,-0.36339651537881834
2.4,-0.36380187878242715
2.41,-0.36413294793973416
2.42,-0.36439029006168505
2.43,-0.3645744812834843
2.44,-0.36468610647723104
2.45,-0.36472575906552496
2.46,-0.36469404084452356
2.47,-0.36459156180554
2.48,-0.36441893993403357
2.49,-0.36417680103663214
2.5,-0.36386577856093116
2.5100000000000002,-0.36348651341613275
2.52,-0.3630396537946466
2.5300000000000002,-0.3625258549969373
2.54,-0.36194577926488153
2.5500000000000003,-0.36130009559242543
2.56,-0.3605894795555521
2.57,-0.3598146131401887
2.58,-0.358976184569979
2.59,-0.3580748881348846
2.6,-0.3571114240213667
2.61,-0.35608649815888166
2.62,-0.3550008220364778
2.63,-0.35385511253370777
2.64,-0.3526500917583245
2.65,-0.35138648688066554
2.66,-0.35006502996877037
2.67,-0.3486864578241929
2.68,-0.3472515118275668
2.69,-0.3457609377753696
2.7,-0.34421548570792987
2.71,-0.3426159097542234
2.72,-0.34096296797208747
2.73,-0.33925742218882454
2.74,-0.3375000378423959
2.75,-0.3356915838292394
2.7600000000000002,-0.333832832359434
2.77,-0.33192455877406224
2.7800000000000002,-0.3299675413989471
2.79,-0.327962561390071
2.8000000000000003,-0.3259104025784657
2.81,-0.32381185131550877
2.82,-0.3216676963185884
2.83,-0.319478728529687
2.84,-0.31724574099996794
2.85,-0.3149695286701974
2.86,-0.3126508882422396
2.87,-0.31029061803194774
2.88,-0.3078895178188049
2.89,-0.3054483886959182
2.9,-0.3029680329203437
2.91,-0.30044925377466064
2.92,-0.29789285546442196
2.93,-0.29529964289702
2.94,-0.29267042155661854
2.95,-0.29000599736371163
2.96,-0.28730717652962495
2.97,-0.28457476541142296
2.98,-0.2818095703672096
2.99,-0.27901239761919666
3.0,-0.27618405315338396
6.0,-0.0215578404431306
6.01,-0.023562842880267946
6.0200000000000005,-0.025527416103423926
6.03,-0.02744994684736782
6.04,-0.029328877531658772
6.05,-0.03116270706080755
6.0600000000000005,-0.032949991990797664
6.07,-0.03468934765632878
6.08,-0.03637944897546813
6.09,-0.03801903119029598
6.1000000000000005,-0.03960689038783141
6.11,-0.041141884535309196
6.12,-0.04262293398362851
6.13,-0.044049022001361605
6.140000000000001,-0.045419195164192065
6.15,-0.046732563826379886
6.16,-0.047988302477014015
6.17,-0.049185649992833924
6.18,-0.050323909835554965
6.19,-0.051402450179995514
6.2,-0.052420703998121
6.21,-0.05337816905352215
6.22,-0.05427440784279418
6.23,-0.05510904754910642
6.24,-0.05588177977094087
6.25,-0.05659236026647802
6.26,-0.05724060864042028
6.2700000000000005,-0.0578264080726486
6.28,-0.05834970491021179
6.29,-0.05881050800569543
6.3,-0.0592088882257547
6.3100000000000005,-0.05954497786783542
6.32,-0.05981897024129342
6.33,-0.06003111864312537
6.34,-0.06018173564217845
6.3500000000000005,-0.06027119226984298
6.36,-0.06029991716734983
6.37,-0.06026839590803405
6.38,-0.06017716976480406
6.390000000000001,-0.06002683474291717
6.4,-0.05981804055808436
6.41,-0.05955148953802817
6.42,-0.059227935441669606
6.43,-0.05884818232227908
6.44,-0.05841308330505345
6.45,-0.057923539324039236
6.46,-0.057380497826120654
6.47,-0.05678495140543651
6.48,-0.05613793646951371
6.49,-0.055440531841211366
6.5,-0.054693857322394436
6.51,-0.05389907223666183
6.5200000000000005,-0.053057373996850316
6.53,-0.052169996552855806
6.54,-0.051238208851034306
6.55,-0.05026331328830788
6.5600000000000005,-0.04924664413598982
6.57,-0.04818956600411886
6.58,-0.04709347219084198
6.59,-0.045959783042494935
6.6000000000000005,-0.04478994432929397
6.61,-0.04358542559452395
6.62,-0.04234771851894594
6.63,-0.041078335238346565
6.640000000000001,-0.03977880665828156
6.65,-0.038450680781035106
6.66,-0.03709552102156148
6.67,-0.03571490453886654
6.68,-0.0343104205446641
6.69,-0.03288366861090344
6.7,-0.031436256996439926
6.71,-0.02996980097275016
6.72,-0.028485921161586242
6.73,-0.02698624187541459
6.74,-0.02547238946516365
6.75,-0.02394599068610784
6.76,-0.02240867107518605
6.7700000000000005,-0.02086205332920031
6.78,-0.01930775571174805
6.79,-0.017747390493802195
6.8,-0.01618256239153375
6.8100000000000005,-0.014614867033040923
6.82,-0.01304588942206646
6.83,-0.01147720243956672
6.84,-0.009910365415976874
6.8500000000000005,-0.008346922677006081
6.86,-0.0067884021343960895
6.87,-0.005236313862118352
6.88,-0.0036921487195327673
6.890000000000001,-0.0021573771146535937
6.9,-0.0006334476768705016
6.91,0.0008782139976371557
6.92,0.0023762065639488456
6.93,0.003859154129238219
6.94,0.005325707583672422
6.95,0.006774545515885008
6.96,0.0082043753170691
6.97,0.009613934253205243
6.98,0.011001990469071563
6.99,0.012367343952052199
7.0,0.013708827490860569
7.01,0.01502530756926865
7.0200000000000005,0.01631568515712669
7.03,0.017578896539919116
7.04,0.018813914080306946
7.05,0.02001974693712533
7.0600000000000005,0.021195441739098524
7.07,0.022340083199856958
7.08,0.023452794727015697
7.09,0.024532738962903276
7.1000000000000005,0.025579118282476318
7.11,0.026591175249479366
7.12,0.02756819302842444
7.13,0.02850949575344715
7.140000000000001,0.029414448851967038
7.15,0.030282459323056253
7.16,0.031112975973751344
7.17,0.03190548961090332
7.18,0.03265953318943227
7.19,0.03337468191927519
7.2,0.03405055333887928
7.21,0.034686807321204514
7.22,0.03528314605518863
7.23,0.03583931398378997
7.24,0.03635509769970093
7.25,0.036830325800543504
7.26,0.03726486868413811
7.2700000000000005,0.03765863832781925
7.28,0.038011588040936295
7.29,0.03832371215151056
7.3,0.038595045665383174
7.3100000000000005,0.03882566388868334
7.32,0.039015682002680796
7.33,0.03916525456228947
7.34,0.039274575078624176
7.3500000000000005,0.03934387547868679
7.36,0.03937342554522866
7.37,0.03936353232930486
7.38,0.03931453952893163
7.390000000000001,0.039226826823137974
7.4,0.039100809181958546
7.41,0.03893693619428051
7.42,0.038735691311398215
7.43,0.03849759108356018
7.44,0.0382231843710026
7.45,0.037913051523022004
7.46,0.03756780347547041
7.47,0.03718808088214358
7.48,0.036774553372794144
7.49,0.036327918591296346
7.5,0.03584890112754151
7.51,0.03533825167852642
7.5200000000000005,0.03479674612185613
7.53,0.03422518446270864
7.54,0.033624389839529714
7.55,0.03299520753341975
7.5600000000000005,0.03233850393734496
7.57,0.031655165507707916
7.58,0.030946097716525907
7.59,0.03021222399562495
7.6000000000000005,0.029454484656891773
7.61,0.02867383581680198
7.62,0.027871248328192093
7.63,0.027047706689188752
7.640000000000001,0.026204207952997268
7.65,0.025341760619284472
7.66,0.024461383498172076
7.67,0.023564104657607655
7.68,0.022650960291992157
7.69,0.0217229936014372
7.7,0.020781253698157753
7.71,0.019826794790362295
7.72,0.01886067474673778
7.73,0.017883954002681602
7.74,0.016897694491471157
7.75,0.015902958529145757
7.76,0.014900808330640385
7.7700000000000005,0.013892304630904684
7.78,0.012878505231975184
7.79,0.011860464174591369
7.8,0.010839230669098
7.8100000000000005,0.009815848405603952
7.82,0.008791354907356504
7.83,0.0077667796143078595
7.84,0.00674314325743219
7.8500000000000005,0.005721456881740902
7.86,0.004702721008891651
7.87,0.003687925375887341
7.88,0.002678047118717547
7.890000000000001,0.0016740500840661064
7.9,0.0006768840132991413
7.91,-0.000312516678563959
7.92,-0.0012932313332006556
7.930000000000001,-0.002264357663874191
7.94,-0.00322500978805463
7.95,-0.0041743199045141555
7.96,-0.0051114389993089735
7.97,-0.006035537236106975
7.98,-0.00694580452741462
7.99,-0.007841451587579913
8.0,-0.008721710403440233
8.01,-0.009585834641213098
8.02,-0.010433100516290764
8.03,-0.011262807419173092
8.040000000000001,-0.01207427795618365
8.05,-0.012866858176565481
8.06,-0.013639919015878342
8.07,-0.014392856396268895
8.08,-0.01512509065717656
8.09,-0.01583606793507026
8.1,-0.016525260628917966
8.11,-0.017192167132551058
8.120000000000001,-0.01783631167383963
8.13,-0.01845724578492306
8.14,-0.019054548164039023
8.15,-0.01962782385418434
8.16,-0.020176705379865344
8.17,-0.02070085309859331
8.18,-0.02119995477557706
8.19,-0.021673725087502076
8.2,-0.022121906937304165
8.21,-0.022544271123765138
8.22,-0.02294061540323484
8.23,-0.023310765360081667
8.24,-0.023654574532952333
8.25,-0.023971923746774038
8.26,-0.024262720655643992
8.27,-0.024526900681992033
8.28,-0.02476442648988335
8.290000000000001,-0.024975286895087
8.3,-0.025159497637535905
8.31,-0.025317101204743845
8.32,-0.02544816595357231
8.33,-0.025552785712215705
8.34,-0.025631080324192656
8.35,-0.025683194966796753
8.36,-0.02570929900298071
8.370000000000001,-0.025709586575824582
8.38,-0.025684276175839578
8.39,-0.025633609589139083
8.4,-0.02555785158717727
8.41,-0.02545729010634116
8.42,-0.025332235503131777
8.43,-0.02518301922029427
8.44,-0.025009994207992367
8.45,-0.024813534413815036
8.46,-0.024594033862592412
8.47,-0.024351905718872403
8.48,-0.024087582584475728
8.49,-0.023801515672489244
8.5,-0.023494173621558177
8.51,-0.02316604228739975
8.52,-0.022817624376838347
8.53,-0.022449438590091818
8.540000000000001,-0.022062018493001757
8.55,-0.021655912535894432
8.56,-0.02123168325165958
8.57,-0.020789906428610276
8.58,-0.02033117011506991
8.59,-0.01985607458981995
8.6,-0.019365231388891624
8.61,-0.018859262221677078
8.620000000000001,-0.018338798752509527
8.63,-0.01780448186494536
8.64,-0.017256960879812242
8.65,-0.01669689282964739
8.66,-0.016124941619923644
8.67,-0.015541777247690033
8.68,-0.014948075173868943
8.69,-0.014344515461267205
8.700000000000001,-0.013731781968739091
8.71,-0.013110561788395352
8.72,-0.012481546063198852
8.73,-0.01184542725036633
8.74,-0.011202898751427513
8.75,-0.01055465436526509
8.76,-0.00990138753944812
8.77,-0.009243791302476113
8.78,-0.008582557396716952
8.790000000000001,-0.007918374946006388
8.8,-0.007251930104308075
8.81,-0.006583905359449382
8.82,-0.005914978994009133
8.83,-0.005245825046272571
8.84,-0.00457711177042101
8.85,-0.003909501233133147
8.86,-0.0032436487386254117
8.870000000000001,-0.002580202206404658
8.88,-0.001919801969960226
8.89,-0.0012630799678083672
8.9,-0.0006106589382731596
8.91,3.6847992641240806e-05
8.92,0.0006788378700538334
8.93,0.0013147183023155774
8.94,0.0019439075724130522
8.950000000000001,0.002565835809022259
8.96,0.0031799452538580995
8.97,0.003785690707812823
8.98,0.004382539981032745
8.99,0.004969973982763392
9.0,0.0055474874016890885
